energy  Au-5d_up  Au-5d_down   O-2p_up  O-2p_down
-7.48125   0.00000     0.00000   0.00000    0.00000
-7.46250   0.00000     0.00000   0.00000    0.00000
-7.44375   0.00000     0.00000   0.00000    0.00000
-7.42500   0.00000     0.00000   0.00000    0.00000
-7.40625   0.00000     0.00000   0.00000    0.00000
-7.38750   0.00000     0.00000   0.00000    0.00000
-7.36875   0.00000     0.00000   0.00000    0.00000
-7.35000   0.00000     0.00000   0.00000    0.00000
-7.33125   0.00000     0.00000   0.00000    0.00000
-7.31250   0.00000     0.00000   0.00000    0.00000
-7.29375   0.00000     0.00000   0.00000    0.00000
-7.27500   0.00000     0.00000   0.00000    0.00000
-7.25625   0.00000     0.00000   0.00000    0.00000
-7.23750   0.00000     0.00000   0.00000    0.00000
-7.21875   0.00000     0.00000   0.00000    0.00000
-7.20000   0.00000     0.00000   0.00000    0.00000
-7.18125   0.00000     0.00000   0.00000    0.00000
-7.16250   0.00000     0.00000   0.00000    0.00000
-7.14375   0.00000     0.00000   0.00000    0.00000
-7.12500   0.00000     0.00000   0.00000    0.00000
-7.10625   0.00000     0.00000   0.00000    0.00000
-7.08750   0.00000     0.00000   0.00000    0.00000
-7.06875   0.00000     0.00000   0.00000    0.00000
-7.05000   0.00000     0.00000   0.00000    0.00000
-7.03125   0.00000     0.00000   0.00000    0.00000
-7.01250   0.00000     0.00000   0.00000    0.00000
-6.99375   0.00000     0.00000   0.00000    0.00000
-6.97500   0.00000     0.00000   0.00000    0.00000
-6.95625   0.00000     0.00000   0.00000    0.00000
-6.93750   0.00000     0.00000   0.00000    0.00000
-6.91875   0.00000     0.00000   0.00000    0.00000
-6.90000   0.00000     0.00000   0.00000    0.00000
-6.88125   0.00002     0.00000   0.00000    0.00000
-6.86250   0.00008     0.00000   0.00000    0.00000
-6.84375   0.00022     0.00000   0.00000    0.00000
-6.82500   0.00068     0.00000   0.00000    0.00000
-6.80625   0.00194     0.00000   0.00000    0.00000
-6.78750   0.00500     0.00000   0.00000    0.00000
-6.76875   0.01207     0.00000   0.00000    0.00000
-6.75000   0.02721     0.00005   0.00000    0.00000
-6.73125   0.05718     0.00018   0.00006    0.00000
-6.71250   0.11198     0.00055   0.00011    0.00000
-6.69375   0.20451     0.00154   0.00021    0.00000
-6.67500   0.34829     0.00409   0.00037    0.00000
-6.65625   0.55309     0.01001   0.00060    0.00000
-6.63750   0.81900     0.02291   0.00086    0.00000
-6.61875   1.13091     0.04888   0.00120    0.00002
-6.60000   1.45616     0.09727   0.00154    0.00011
-6.58125   1.74836     0.18042   0.00187    0.00019
-6.56250   1.95748     0.31211   0.00207    0.00032
-6.54375   2.04365     0.50347   0.00215    0.00051
-6.52500   1.98956     0.75730   0.00210    0.00077
-6.50625   1.80612     1.06220   0.00191    0.00110
-6.48750   1.52891     1.38929   0.00160    0.00141
-6.46875   1.20684     1.69440   0.00128    0.00174
-6.45000   0.88832     1.92701   0.00094    0.00197
-6.43125   0.60970     2.04356   0.00064    0.00209
-6.41250   0.39024     2.02086   0.00041    0.00208
-6.39375   0.23290     1.86349   0.00023    0.00190
-6.37500   0.12961     1.60235   0.00014    0.00166
-6.35625   0.06727     1.28478   0.00007    0.00133
-6.33750   0.03255     0.96064   0.00000    0.00100
-6.31875   0.01471     0.66976   0.00000    0.00068
-6.30000   0.00619     0.43543   0.00000    0.00044
-6.28125   0.00242     0.26397   0.00000    0.00026
-6.26250   0.00088     0.14922   0.00000    0.00014
-6.24375   0.00031     0.07866   0.00000    0.00008
-6.22500   0.00009     0.03865   0.00000    0.00001
-6.20625   0.00003     0.01773   0.00000    0.00000
-6.18750   0.00000     0.00755   0.00000    0.00000
-6.16875   0.00000     0.00303   0.00000    0.00000
-6.15000   0.00000     0.00112   0.00000    0.00000
-6.13125   0.00000     0.00040   0.00000    0.00000
-6.11250   0.00000     0.00012   0.00000    0.00000
-6.09375   0.00000     0.00003   0.00000    0.00000
-6.07500   0.00000     0.00000   0.00000    0.00000
-6.05625   0.00001     0.00000   0.00000    0.00000
-6.03750   0.00009     0.00000   0.00000    0.00000
-6.01875   0.00027     0.00000   0.00000    0.00000
-6.00000   0.00079     0.00000   0.00000    0.00000
-5.98125   0.00223     0.00000   0.00000    0.00000
-5.96250   0.00585     0.00000   0.00000    0.00000
-5.94375   0.01435     0.00000   0.00000    0.00000
-5.92500   0.03279     0.00000   0.00000    0.00000
-5.90625   0.06990     0.00001   0.00001    0.00000
-5.88750   0.13901     0.00009   0.00002    0.00000
-5.86875   0.25782     0.00031   0.00006    0.00000
-5.85000   0.44593     0.00094   0.00010    0.00000
-5.83125   0.71951     0.00265   0.00020    0.00000
-5.81250   1.08323     0.00685   0.00032    0.00000
-5.79375   1.52229     0.01662   0.00049    0.00000
-5.77500   1.99814     0.03763   0.00073    0.00000
-5.75625   2.45219     0.07945   0.00103    0.00002
-5.73750   2.81841     0.15651   0.00141    0.00003
-5.71875   3.04134     0.28781   0.00194    0.00010
-5.70000   3.09340     0.49417   0.00267    0.00021
-5.68125   2.98270     0.79258   0.00355    0.00041
-5.66250   2.74813     1.18813   0.00463    0.00067
-5.64375   2.44394     1.66613   0.00571    0.00113
-5.62500   2.12077     2.18801   0.00675    0.00179
-5.60625   1.81241     2.69453   0.00762    0.00277
-5.58750   1.53212     3.11730   0.00819    0.00417
-5.56875   1.27843     3.39529   0.00879    0.00619
-5.55000   1.04476     3.49050   0.01001    0.00949
-5.53125   0.82736     3.39676   0.01341    0.01518
-5.51250   0.62823     3.13838   0.02182    0.02574
-5.49375   0.45338     2.76087   0.04003    0.04553
-5.47500   0.30899     2.31785   0.07529    0.08154
-5.45625   0.19794     1.85969   0.13736    0.14337
-5.43750   0.11886     1.42634   0.23717    0.24210
-5.41875   0.06678     1.04480   0.38453    0.38767
-5.40000   0.03508     0.72948   0.58403    0.58511
-5.38125   0.01725     0.48421   0.83166    0.83085
-5.36250   0.00801     0.30469   1.11300    1.11064
-5.34375   0.00364     0.18126   1.40562    1.40224
-5.32500   0.00184     0.10178   1.68578    1.68178
-5.30625   0.00135     0.05399   1.93654    1.93215
-5.28750   0.00150     0.02726   2.15350    2.14877
-5.26875   0.00204     0.01346   2.34393    2.33883
-5.25000   0.00283     0.00700   2.51837    2.51315
-5.23125   0.00376     0.00434   2.67910    2.67438
-5.21250   0.00493     0.00349   2.81124    2.80822
-5.19375   0.00659     0.00332   2.88372    2.88363
-5.17500   0.00962     0.00333   2.85981    2.86358
-5.15625   0.01625     0.00325   2.71365    2.72155
-5.13750   0.03100     0.00306   2.44362    2.45503
-5.11875   0.06234     0.00290   2.07661    2.09008
-5.10000   0.12416     0.00306   1.66093    1.67472
-5.08125   0.23687     0.00436   1.25319    1.26552
-5.06250   0.42618     0.00845   0.90469    0.91431
-5.04375   0.71875     0.01876   0.65480    0.66092
-5.02500   1.13345     0.04186   0.53185    0.53402
-5.00625   1.67005     0.08891   0.55907    0.55713
-4.98750   2.29841     0.17742   0.76041    0.75447
-4.96875   2.95472     0.33108   1.16119    1.15153
-4.95000   3.54850     0.57733   1.78055    1.76775
-4.93125   3.98184     0.94049   2.61759    2.60290
-4.91250   4.17559     1.43145   3.63792    3.62306
-4.89375   4.09313     2.03596   4.76868    4.75566
-4.87500   3.75162     2.70667   5.90892    5.89972
-4.85625   3.21650     3.36429   6.95505    6.95078
-4.83750   2.58139     3.91079   7.83209    7.83269
-4.81875   1.94219     4.25300   8.51563    8.51980
-4.80000   1.37558     4.32858   9.03213    9.03764
-4.78125   0.92796     4.12482   9.43609    9.44066
-4.76250   0.61685     3.68212   9.77640    9.77846
-4.74375   0.43978     3.08139  10.07150   10.07060
-4.72500   0.38559     2.42043  10.30603   10.30281
-4.70625   0.44215     1.78952  10.44991   10.44545
-4.68750   0.59848     1.25427  10.48391   10.47920
-4.66875   0.84105     0.85020  10.41536   10.41105
-4.65000   1.14761     0.58751  10.27618   10.27237
-4.63125   1.48252     0.46072  10.10988   10.10665
-4.61250   1.79755     0.45785   9.96281    9.96051
-4.59375   2.03985     0.56521   9.88858    9.88756
-4.57500   2.16505     0.76669   9.95938    9.95972
-4.55625   2.15075     1.03969  10.26891   10.26954
-4.53750   2.00449     1.35114  10.91015   10.90870
-4.51875   1.76299     1.65754  11.92961   11.92273
-4.50000   1.48313     1.91077  13.27624   13.26098
-4.48125   1.22842     2.06864  14.77453   14.75007
-4.46250   1.05650     2.10672  16.14318   16.11219
-4.44375   1.01031     2.02656  17.06165   17.03017
-4.42500   1.11322     1.85696  17.26215   17.23806
-4.40625   1.36587     1.64858  16.61237   16.60252
-4.38750   1.74382     1.46297  15.15731   15.16519
-4.36875   2.19675     1.36017  13.10634   13.13030
-4.35000   2.65286     1.38624  10.77338   10.80752
-4.33125   3.03082     1.56256   8.49522    8.53151
-4.31250   3.25815     1.87823   6.55682    6.58779
-4.29375   3.29082     2.28753   5.14272    5.16385
-4.27500   3.12572     2.71585   4.32314    4.33374
-4.25625   2.80047     3.07462   4.06818    4.07108
-4.23750   2.38000     3.28356   4.27953    4.27949
-4.21875   1.93609     3.29307   4.82658    4.82853
-4.20000   1.52823     3.09825   5.57700    5.58449
-4.18125   1.19247     2.73911   6.41528    6.42946
-4.16250   0.94071     2.28614   7.24789    7.26761
-4.14375   0.76673     1.81799   7.99920    8.02164
-4.12500   0.65489     1.40009   8.60582    8.62782
-4.10625   0.58683     1.07147   9.01712    9.03607
-4.08750   0.54558     0.84274   9.20281    9.21719
-4.06875   0.51724     0.70282   9.16292    9.17273
-4.05000   0.49215     0.62938   8.93239    8.93831
-4.03125   0.46615     0.59810   8.57464    8.57759
-4.01250   0.44166     0.58836   8.16627    8.16659
-3.99375   0.42766     0.58495   7.77876    7.77583
-3.97500   0.43770     0.57792   7.46329    7.45577
-3.95625   0.48623     0.56213   7.24065    7.22711
-3.93750   0.58405     0.53757   7.09634    7.07638
-3.91875   0.73391     0.50996   6.98193    6.95664
-3.90000   0.92856     0.49086   6.82464    6.79690
-3.88125   1.15112     0.49605   6.54681    6.52078
-3.86250   1.37863     0.54173   6.09204    6.07219
-3.84375   1.58697     0.63985   5.44831    5.43837
-3.82500   1.75548     0.79352   4.65822    4.66050
-3.80625   1.87004     0.99432   3.81159    3.82645
-3.78750   1.92397     1.22316   3.02334    3.04881
-3.76875   1.91843     1.45430   2.40596    2.43814
-3.75000   1.86252     1.66148   2.04618    2.07953
-3.73125   1.77389     1.82418   1.98976    2.01807
-3.71250   1.67793     1.93112   2.23428    2.25216
-3.69375   1.60417     1.98136   2.72842    2.73274
-3.67500   1.57886     1.98304   3.37724    3.36819
-3.65625   1.61652     1.95161   4.05674    4.03803
-3.63750   1.71372     1.90790   4.63944    4.61691
-3.61875   1.84932     1.87546   5.02780    5.00739
-3.60000   1.99167     1.87595   5.18628    5.17158
-3.58125   2.11020     1.92262   5.15806    5.14909
-3.56250   2.18591     2.01478   5.05729    5.05054
-3.54375   2.21544     2.13607   5.03398    5.02421
-3.52500   2.20750     2.25947   5.22259    5.20550
-3.50625   2.17398     2.35718   5.69019    5.66483
-3.48750   2.12149     2.41089   6.40412    6.37408
-3.46875   2.04858     2.41742   7.23165    7.20457
-3.45000   1.94971     2.38610   7.97477    7.95978
-3.43125   1.82324     2.33039   8.42837    8.43329
-3.41250   1.67811     2.25872   8.44353    8.47195
-3.39375   1.53453     2.17058   7.97214    8.02188
-3.37500   1.41807     2.05985   7.07796    7.14171
-3.35625   1.34969     1.92316   5.91298    5.98017
-3.33750   1.33696     1.76739   4.67027    4.73029
-3.31875   1.37038     1.61175   3.53311    3.57815
-3.30000   1.42701     1.48187   2.63783    2.66462
-3.28125   1.47873     1.39990   2.05711    2.06697
-3.26250   1.50208     1.37462   1.80162    1.79956
-3.24375   1.48483     1.39741   1.83232    1.82505
-3.22500   1.42758     1.44567   2.07565    2.06939
-3.20625   1.34114     1.49168   2.43909    2.43821
-3.18750   1.24233     1.51269   2.82813    2.83390
-3.16875   1.15022     1.49787   3.16418    3.17527
-3.15000   1.08458     1.44954   3.40230    3.41477
-3.13125   1.06466     1.37953   3.54042    3.54912
-3.11250   1.10739     1.30386   3.61537    3.61559
-3.09375   1.22401     1.23806   3.68464    3.67395
-3.07500   1.41609     1.19537   3.80010    3.77921
-3.05625   1.67310     1.18720   3.98410    3.95744
-3.03750   1.97341     1.22402   4.21971    4.19410
-3.01875   2.28899     1.31540   4.45838    4.44082
-3.00000   2.59246     1.46842   4.64097    4.63643
-2.98125   2.86327     1.68480   4.72301    4.73246
-2.96250   3.09110     1.95821   4.69249    4.71251
-2.94375   3.27540     2.27339   4.57447    4.59814
-2.92500   3.42199     2.60830   4.42258    4.44139
-2.90625   3.53959     2.93902   4.30191    4.30793
-2.88750   3.63799     3.24570   4.26963    4.25757
-2.86875   3.72898     3.51753   4.35924    4.32758
-2.85000   3.82814     3.75431   4.57096    4.52260
-2.83125   3.95507     3.96523   4.87126    4.81302
-2.81250   4.12977     4.16520   5.20084    5.14205
-2.79375   4.36575     4.37127   5.49101    5.44138
-2.77500   4.66236     4.59945   5.68464    5.65160
-2.75625   5.00024     4.86223   5.75557    5.74219
-2.73750   5.34316     5.16555   5.71900    5.72323
-2.71875   5.64615     5.50521   5.62807    5.64354
-2.70000   5.86830     5.86335   5.55635    5.57459
-2.68125   5.98473     6.20724   5.57308    5.58613
-2.66250   5.99418     6.49229   5.72085    5.72328
-2.64375   5.91818     6.67088   6.00429    5.99423
-2.62500   5.79320     6.70478   6.39255    6.37160
-2.60625   5.65826     6.57820   6.83190    6.80417
-2.58750   5.54270     6.30559   7.26043    7.23160
-2.56875   5.45873     5.93040   7.61953    7.59610
-2.55000   5.40049     5.51383   7.86113    7.84906
-2.53125   5.34931     5.11730   7.95055    7.95460
-2.51250   5.28242     4.78527   7.87008    7.89228
-2.49375   5.18161     4.53510   7.62221    7.66120
-2.47500   5.03958     4.35743   7.23220    7.28277
-2.45625   4.86131     4.22563   6.74786    6.80206
-2.43750   4.66127     4.10958   6.23457    6.28361
-2.41875   4.45726     3.98811   5.76539    5.80182
-2.40000   4.26330     3.85502   5.40699    5.42670
-2.38125   4.08478     3.71825   5.20432    5.20736
-2.36250   3.91689     3.59258   5.16966    5.15955
-2.34375   3.74775     3.49060   5.28015    5.26195
-2.32500   3.56376     3.41541   5.48741    5.46558
-2.30625   3.35556     3.35785   5.73603    5.71309
-2.28750   3.12216     3.29918   5.98334    5.95915
-2.26875   2.87171     3.21780   6.21064    6.18352
-2.25000   2.61922     3.09639   6.42216    6.39048
-2.23125   2.38256     2.92780   6.63318    6.59679
-2.21250   2.17759     2.71703   6.85577    6.81684
-2.19375   2.01413     2.47960   7.08990    7.05224
-2.17500   1.89307     2.23736   7.32136    7.28954
-2.15625   1.80609     2.01332   7.52500    7.50306
-2.13750   1.73772     1.82657   7.66718    7.65809
-2.11875   1.67008     1.68875   7.70774    7.71320
-2.10000   1.58903     1.60179   7.60368    7.62418
-2.08125   1.48969     1.55766   7.31967    7.35416
-2.06250   1.37880     1.54004   6.84473    6.89014
-2.04375   1.27283     1.52811   6.20934    6.26032
-2.02500   1.19214     1.50194   5.49381    5.54294
-2.00625   1.15323     1.44803   4.81960    4.85920
-1.98750   1.16215     1.36359   4.32504    4.34900
-1.96875   1.21191     1.25728   4.12985    4.13566
-1.95000   1.28456     1.14666   4.29937    4.28900
-1.93125   1.35689     1.05297   4.81934    4.79836
-1.91250   1.40762     0.99505   5.58868    5.56401
-1.89375   1.42278     0.98454   6.43535    6.41299
-1.87500   1.39795     1.02333   7.15413    7.13746
-1.85625   1.33726     1.10318   7.55759    7.54730
-1.83750   1.24981     1.20710   7.52547    7.52055
-1.81875   1.14590     1.31207   7.03520    7.03436
-1.80000   1.03436     1.39330   6.16293    6.16540
-1.78125   0.92147     1.42952   5.05457    5.06026
-1.76250   0.81180     1.40840   3.88012    3.88900
-1.74375   0.71019     1.33027   2.78795    2.79983
-1.72500   0.62361     1.20814   1.87601    1.88977
-1.70625   0.56170     1.06385   1.18352    1.19784
-1.68750   0.53542     0.92111   0.70185    0.71521
-1.66875   0.55354     0.79868   0.39354    0.40471
-1.65000   0.61819     0.70647   0.21177    0.21964
-1.63125   0.72135     0.64572   0.11310    0.11708
-1.61250   0.84390     0.61298   0.06405    0.06389
-1.59375   0.95873     0.60499   0.04181    0.03791
-1.57500   1.03728     0.62191   0.03243    0.02585
-1.55625   1.05770     0.66670   0.02812    0.02050
-1.53750   1.01112     0.74111   0.02509    0.01842
-1.51875   0.90405     0.84058   0.02182    0.01796
-1.50000   0.75589     0.95103   0.01800    0.01835
-1.48125   0.59264     1.04986   0.01395    0.01892
-1.46250   0.44051     1.11167   0.01012    0.01921
-1.44375   0.32093     1.11613   0.00689    0.01886
-1.42500   0.24952     1.05523   0.00436    0.01757
-1.40625   0.23732     0.93592   0.00271    0.01547
-1.38750   0.29296     0.77805   0.00166    0.01275
-1.36875   0.42281     0.60822   0.00121    0.00987
-1.35000   0.62862     0.45315   0.00109    0.00714
-1.33125   0.90233     0.33487   0.00124    0.00486
-1.31250   1.22126     0.26948   0.00155    0.00311
-1.29375   1.54668     0.26797   0.00193    0.00197
-1.27500   1.82865     0.33788   0.00225    0.00134
-1.25625   2.01716     0.48281   0.00249    0.00113
-1.23750   2.07635     0.69946   0.00255    0.00123
-1.21875   1.99599     0.97314   0.00248    0.00152
-1.20000   1.79613     1.27467   0.00222    0.00190
-1.18125   1.52184     1.56173   0.00192    0.00231
-1.16250   1.23145     1.78598   0.00158    0.00261
-1.14375   0.98231     1.90519   0.00133    0.00278
-1.12500   0.81908     1.89563   0.00126    0.00276
-1.10625   0.76660     1.75947   0.00131    0.00258
-1.08750   0.82745     1.52462   0.00156    0.00223
-1.06875   0.98270     1.23619   0.00195    0.00181
-1.05000   1.19511     0.94426   0.00249    0.00140
-1.03125   1.41555     0.69258   0.00301    0.00103
-1.01250   1.59224     0.51232   0.00337    0.00080
-0.99375   1.68241     0.42082   0.00356    0.00073
-0.97500   1.66249     0.42382   0.00352    0.00078
-0.95625   1.53361     0.51763   0.00329    0.00106
-0.93750   1.31983     0.68948   0.00280    0.00142
-0.91875   1.05933     0.91633   0.00225    0.00190
-0.90000   0.79289     1.16420   0.00167    0.00245
-0.88125   0.55340     1.39121   0.00117    0.00295
-0.86250   0.36019     1.55472   0.00077    0.00330
-0.84375   0.21858     1.62176   0.00046    0.00342
-0.82500   0.12371     1.57801   0.00023    0.00335
-0.80625   0.06530     1.43190   0.00013    0.00303
-0.78750   0.03213     1.21163   0.00004    0.00255
-0.76875   0.01472     0.95606   0.00002    0.00198
-0.75000   0.00631     0.70347   0.00000    0.00148
-0.73125   0.00252     0.48265   0.00000    0.00104
-0.71250   0.00093     0.30880   0.00000    0.00064
-0.69375   0.00033     0.18422   0.00000    0.00039
-0.67500   0.00010     0.10249   0.00000    0.00021
-0.65625   0.00003     0.05316   0.00000    0.00009
-0.63750   0.00000     0.02570   0.00000    0.00004
-0.61875   0.00000     0.01161   0.00000    0.00000
-0.60000   0.00000     0.00488   0.00000    0.00000
-0.58125   0.00000     0.00189   0.00000    0.00000
-0.56250   0.00003     0.00070   0.00000    0.00000
-0.54375   0.00011     0.00023   0.00000    0.00000
-0.52500   0.00030     0.00008   0.00000    0.00000
-0.50625   0.00078     0.00003   0.00001    0.00000
-0.48750   0.00187     0.00000   0.00003    0.00000
-0.46875   0.00418     0.00000   0.00009    0.00000
-0.45000   0.00873     0.00000   0.00021    0.00000
-0.43125   0.01704     0.00000   0.00042    0.00000
-0.41250   0.03098     0.00000   0.00079    0.00000
-0.39375   0.05254     0.00000   0.00139    0.00000
-0.37500   0.08306     0.00000   0.00219    0.00000
-0.35625   0.12247     0.00000   0.00323    0.00000
-0.33750   0.16842     0.00000   0.00441    0.00000
-0.31875   0.21592     0.00000   0.00565    0.00000
-0.30000   0.25820     0.00000   0.00675    0.00000
-0.28125   0.28797     0.00000   0.00753    0.00000
-0.26250   0.29977     0.00000   0.00784    0.00000
-0.24375   0.29166     0.00003   0.00765    0.00000
-0.22500   0.26630     0.00010   0.00689    0.00000
-0.20625   0.23074     0.00031   0.00589    0.00000
-0.18750   0.19516     0.00078   0.00478    0.00001
-0.16875   0.17138     0.00182   0.00378    0.00004
-0.15000   0.17149     0.00403   0.00312    0.00010
-0.13125   0.20673     0.00828   0.00297    0.00022
-0.11250   0.28614     0.01590   0.00338    0.00044
-0.09375   0.41435     0.02844   0.00441    0.00081
-0.07500   0.58872     0.04748   0.00591    0.00136
-0.05625   0.79652     0.07397   0.00780    0.00210
-0.03750   1.01436     0.10770   0.00979    0.00305
-0.01875   1.21055     0.14682   0.01157    0.00415
 0.00000   1.35180     0.18802   0.01282    0.00524
